artist,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
BjÃÂ¶rk,Layla,F,8,Griffin,348.57751,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,739,Undo,200,1542790000000.0,24
Kid Cudi / Kanye West / Common,Mohammad,M,36,Rodriguez,237.76608,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,744,Make Her Say,200,1542790000000.0,88
Pereza,Mohammad,M,37,Rodriguez,188.60363,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,744,Lo  Que Tengo Yo Adentro,200,1542790000000.0,88
Hot Chip,Lily,F,3,Koch,260.0224,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Brothers,200,1542790000000.0,15
Angels and Airwaves,Mohammad,M,38,Rodriguez,302.05342,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,744,The Gift,200,1542790000000.0,88
Lit,Lily,F,4,Koch,169.03791,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,My Own Worst Enemy,200,1542790000000.0,15
MGMT,Lily,F,5,Koch,264.17587000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Time To Pretend,200,1542790000000.0,15
Otto von Schirach,Mohammad,M,39,Rodriguez,272.06485,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,744,Dance Like A hoe,200,1542790000000.0,88
Tinchy Stryder / Taio Cruz,Lily,F,6,Koch,195.36934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Take Me Back,200,1542790000000.0,15
Just Jack,Mohammad,M,40,Rodriguez,295.91465,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,744,Starz In Their Eyes,200,1542790000000.0,88
Taylor Swift,Lily,F,7,Koch,233.89995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Love Story,200,1542790000000.0,15
ISRAEL & NEW BREED,Mohammad,M,41,Rodriguez,120.52853,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,744,Take the Limits Off,200,1542800000000.0,88
Hootie And The Blowfish,Lily,F,8,Koch,227.05587000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Only Wanna Be With You (LP Version),200,1542800000000.0,15
T.Love,Mohammad,M,42,Rodriguez,271.09832,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,744,Gnijacy Swiat,200,1542800000000.0,88
Mayday Parade,Ryan,M,0,Smith,209.8673,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,800,Walk On Water Or Drown (Album),200,1542800000000.0,26
Usher Featuring Lil' Jon & Ludacris,Lily,F,9,Koch,250.38322000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Yeah!,200,1542800000000.0,15
Michael BublÃÂ©,Mohammad,M,43,Rodriguez,253.88362999999998,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,744,Moondance (Album Version),200,1542800000000.0,88
The Notorious B.I.G.,Ryan,M,1,Smith,230.03383,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,800,Hypnotize(Album Version),200,1542800000000.0,26
Aphex Twin,Lily,F,10,Koch,290.97751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Heliospan,200,1542800000000.0,15
ATB,Ryan,M,3,Smith,191.7122,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,800,Rising Moon,200,1542800000000.0,26
Spice Girls,Mohammad,M,44,Rodriguez,240.97914,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,744,2 Become 1,200,1542800000000.0,88
Alliance Ethnik,Lily,F,11,Koch,265.76934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Creil City,200,1542800000000.0,15
Franz Ferdinand,Mohammad,M,45,Rodriguez,233.06403999999998,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,744,The Fallen (Ruined By Justice),200,1542800000000.0,88
Marc Et Claude,Lily,F,12,Koch,220.86485,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,I Need Your Lovin' (Like The Sunshine) (Radio Edit),200,1542800000000.0,15
Telex,Mohammad,M,46,Rodriguez,44.48608,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,744,ClichÃÂ©,200,1542800000000.0,88
Laurie Berkner,Lily,F,13,Koch,169.35138,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Froggie Went a-Courtin',200,1542800000000.0,15
DMX,Lily,F,14,Koch,444.70812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Ready To Meet Him,200,1542800000000.0,15
Phil Collins,Lily,F,15,Koch,322.24608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Another Day In Paradise,200,1542800000000.0,15
Vanessa Carlton,Lily,F,16,Koch,237.42649,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,A Thousand Miles,200,1542800000000.0,15
Lady GaGa,Lily,F,17,Koch,274.18077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Alejandro,200,1542800000000.0,15
Tom Petty And The Heartbreakers,Lily,F,18,Koch,259.76117999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,A Woman In Love (It's Not Me),200,1542800000000.0,15
Carcass,Lily,F,19,Koch,175.33342,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Pyosisified (Rotten To The Gore),200,1542800000000.0,15
The Car Is On Fire,Lily,F,20,Koch,218.69669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Manuel,200,1542800000000.0,15
OneRepublic,Lily,F,21,Koch,224.67872999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Secrets,200,1542800000000.0,15
Coko featuring Kirk Franklin,Lily,F,25,Koch,249.3122,free,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,I Get Joy,200,1542800000000.0,15
The Script,Lily,F,32,Koch,260.67546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Breakeven,200,1542800000000.0,15
Daughtry,Lily,F,33,Koch,255.65995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Home,200,1542800000000.0,15
Alceu ValenÃÂ§a,Lily,F,34,Koch,162.58567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Recado Falado (MetrÃÂ´ Da Saudade),200,1542800000000.0,15
King Diamond,Lily,F,35,Koch,101.22404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Introductions,200,1542800000000.0,15
Avenged Sevenfold,Lily,F,36,Koch,288.23465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Scream (Album Version),200,1542800000000.0,15
Celtic Woman,Lily,F,37,Koch,142.65424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Spanish Lady (Live From Slane Castle),200,1542800000000.0,15
Ministry,Lily,F,38,Koch,222.51057000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Jesus Built My Hotrod (Short_ Pusillanimous_ So-They-Can-Fit-More Commercials-On-The-Radio Edit),200,1542800000000.0,15
Pavel Dobes,Lily,F,39,Koch,132.64934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Vzpominky IV.,200,1542800000000.0,15
Prince & The New Power Generation,Lily,F,40,Koch,304.79627999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Nothing Compares 2 U,200,1542800000000.0,15
Nickelback,Lily,F,41,Koch,217.62567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Savin' Me,200,1542800000000.0,15
John Mayer,Lily,F,42,Koch,161.56689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,I'm Gonna Find Another You,200,1542800000000.0,15
Lily Allen,Lily,F,43,Koch,197.45914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Him,200,1542800000000.0,15
Radiohead,Lily,F,44,Koch,317.93587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Weird Fishes/Arpeggi,200,1542800000000.0,15
Blink-182,Lily,F,45,Koch,166.60853,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Untitled,200,1542800000000.0,15
Jane's Addiction,Lily,F,46,Koch,309.86404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Classic Girl (2006 Remastered Album Version),200,1542800000000.0,15
Dwight Yoakam,Lily,F,47,Koch,239.3073,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,You're The One,200,1542800000000.0,15
Muse,Lily,F,48,Koch,209.50159,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Supermassive Black Hole (Twilight Soundtrack Version),200,1542800000000.0,15
Madonna,Lily,F,49,Koch,443.11465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Sorry (Man With Guitar Mix),200,1542800000000.0,15
Hummersqueal,Lily,F,50,Koch,249.96526,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Estoy harto de tÃÂ­,200,1542800000000.0,15
Evanescence,Lily,F,51,Koch,236.12036,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Bring Me To Life,200,1542800000000.0,15
Charttraxx Karaoke,Lily,F,52,Koch,225.17506,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Fireflies,200,1542800000000.0,15
RÃÂ³isÃÂ­n Murphy,Lily,F,53,Koch,277.62892999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Body Language,200,1542800000000.0,15
Sugarland,Lily,F,55,Koch,242.1024,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Joey,200,1542800000000.0,15
Astrud Gilberto,Lily,F,56,Koch,371.53914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,All I've Got,200,1542800000000.0,15
Massive Attack,Lily,F,57,Koch,316.49914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Karmacoma,200,1542800000000.0,15
The Tangent,Lily,F,58,Koch,1328.69179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,In Earnest (live),200,1542810000000.0,15
Cameo,Lily,F,59,Koch,211.98322000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Word Up!,200,1542810000000.0,15
Nelly / Jaheim,Lily,F,60,Koch,336.56118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,My Place,200,1542810000000.0,15
Daft Punk,Theodore,M,0,Harris,342.54322,free,"Red Bluff, CA",PUT,NextSong,1541100000000.0,543,Around The World / Harder Better Faster Stronger,200,1542810000000.0,14
Dashboard Confessional,Lily,F,61,Koch,275.01669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Dusk And Summer,200,1542810000000.0,15
My Chemical Romance,Kate,F,1,Harrell,203.04934,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,806,Helena (So Long & Goodnight) (Album Version),200,1542810000000.0,97
Laura Marling,Lily,F,62,Koch,220.99546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Cross Your Fingers (Single Version),200,1542810000000.0,15
Charttraxx Karaoke,Theodore,M,1,Harris,225.17506,free,"Red Bluff, CA",PUT,NextSong,1541100000000.0,543,Fireflies,200,1542810000000.0,14
David Gray,Kate,F,2,Harrell,313.59955,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,806,Sail Away,200,1542810000000.0,97
The Notorious B.I.G.,Lily,F,63,Koch,230.03383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Hypnotize(Album Version),200,1542810000000.0,15
Florence + The Machine,Theodore,M,2,Harris,219.66322000000002,free,"Red Bluff, CA",PUT,NextSong,1541100000000.0,543,Dog Days Are Over (Radio Edit),200,1542810000000.0,14
Lisa Hannigan,Kate,F,3,Harrell,246.96117999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,806,Lille,200,1542810000000.0,97
Alesana,Lily,F,64,Koch,317.962,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Apology,200,1542810000000.0,15
Metallica / Marianne Faithfull,Kate,F,4,Harrell,279.11791,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,806,The Memory Remains,200,1542810000000.0,97
Avril Lavigne,Lily,F,65,Koch,242.41587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,My Happy Ending,200,1542810000000.0,15
Bon Jovi,Kate,F,5,Harrell,250.69669,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,806,Livin' On A Prayer,200,1542810000000.0,97
Radiohead,Lily,F,66,Koch,354.66404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,How To Disappear Completely,200,1542810000000.0,15
Veracocha,Jordan,F,0,Hicks,506.93179000000003,free,"Salinas, CA",PUT,NextSong,1540010000000.0,715,Carte Blanche,200,1542810000000.0,37
Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Kate,F,6,Harrell,277.15873,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,806,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),200,1542810000000.0,97
Dido,Lily,F,67,Koch,217.83465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Thank You,200,1542810000000.0,15
Propagandhi,Chloe,F,3,Cuevas,139.20608000000001,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,805,Oka Everywhere,200,1542810000000.0,49
Rick James,Kevin,M,1,Arellano,263.60118,free,"Harrisburg-Carlisle, PA",PUT,NextSong,1540010000000.0,714,Ghetto Life,200,1542810000000.0,66
Emil Gilels/Orchestre de la SociÃÂ©tÃÂ© des Concerts du Conservatoire/AndrÃÂ© Cluytens,Kate,F,7,Harrell,375.19628,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,806,Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto,200,1542810000000.0,97
Turisas,Lily,F,69,Koch,261.92933999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Battle Metal,200,1542810000000.0,15
Box Car Racer,Chloe,F,4,Cuevas,196.93669,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,805,There Is,200,1542810000000.0,49
Muse,Chloe,F,5,Cuevas,209.50159,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,805,Supermassive Black Hole (Twilight Soundtrack Version),200,1542810000000.0,49
Otis Rush,Lily,F,70,Koch,176.63955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Checking On My Baby,200,1542810000000.0,15
Mercyful Fate,Kate,F,8,Harrell,235.80688999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,806,Listen To The Bell,200,1542810000000.0,97
Skye Sweetnam,Lily,F,71,Koch,158.40608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Sharada,200,1542810000000.0,15
Ida Corr Vs Fedde Le Grand,Kate,F,9,Harrell,150.46485,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,806,Let Me Think About It,200,1542810000000.0,97
Kurt Vile,Lily,F,72,Koch,202.34403999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Best Love,200,1542810000000.0,15
Steinski,Kate,F,10,Harrell,101.72036,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,806,Product Of The Environment (Redfern Gowanus Electro Mix),200,1542810000000.0,97
Shaggy / Brian & Tony Gold,Lily,F,73,Koch,199.94077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Hey Sexy Lady,200,1542810000000.0,15
Bread,Lily,F,74,Koch,190.53669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Look What You've Done (LP Version),200,1542810000000.0,15
BeyoncÃÂ©,Lily,F,75,Koch,260.20526,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Be With You,200,1542810000000.0,15
Divinyls,Zachary,M,0,Thomas,227.68281000000002,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540640000000.0,592,I Touch Myself,200,1542810000000.0,19
Erin Bode,Lily,F,76,Koch,252.05506,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,764,Here_ There And Everywhere,200,1542810000000.0,15
Drowning Pool,Zachary,M,1,Thomas,229.35465,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540640000000.0,592,Reason I'm Alive (Explicit),200,1542810000000.0,19
Brujeria,Zachary,M,2,Thomas,143.25506000000001,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540640000000.0,592,Pititis_ Te Invoco (Album Version),200,1542810000000.0,19
Joyce Cooling,Zachary,M,3,Thomas,248.11057000000002,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540640000000.0,592,It's Time I Go (Jazz),200,1542810000000.0,19
The White Stripes,Zachary,M,4,Thomas,160.31302,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540640000000.0,592,Blue Orchid,200,1542810000000.0,19
R.I.O.,Zachary,M,5,Thomas,217.12933999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540640000000.0,592,When The Sun Comes Down,200,1542810000000.0,19
Bap,Zachary,M,6,Thomas,277.21098,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540640000000.0,592,FÃÂ¼r Maria (Album Version),200,1542810000000.0,19
Guns N' Roses,Ryan,M,0,Smith,406.17751,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,811,Paradise City,200,1542810000000.0,26
A3Bandas,Ryan,M,1,Smith,107.10158999999999,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,811,El arca de Noe,200,1542810000000.0,26
System of a Down,Emily,F,0,Benson,205.7922,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,768,Sad Statue,200,1542810000000.0,58
Ghostland Observatory,Emily,F,1,Benson,224.26077,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,768,Stranger Lover,200,1542810000000.0,58
Evergreen Terrace,Emily,F,2,Benson,172.38159,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,768,Zero,200,1542810000000.0,58
BjÃÂ¶rk,Kaleb,M,0,Cook,248.55465,free,"Yuba City, CA",PUT,NextSong,1540680000000.0,770,Human Behaviour,200,1542820000000.0,54
Evanescence,Kaleb,M,1,Cook,279.27465,free,"Yuba City, CA",PUT,NextSong,1540680000000.0,770,Tourniquet,200,1542820000000.0,54
The Rascals,Chloe,F,0,Cuevas,179.33016,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,816,People Got To Be Free,200,1542820000000.0,49
A Day To Remember,Chloe,F,1,Cuevas,213.81179,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,816,My Life For Hire,200,1542820000000.0,49
Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Chloe,F,2,Cuevas,277.15873,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,816,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),200,1542820000000.0,49
Train,Chloe,F,3,Cuevas,213.68117999999998,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,816,Shelter Me,200,1542820000000.0,49
Unearth,Kate,F,0,Harrell,283.58485,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,817,Letting Go,200,1542820000000.0,97
Guns N' Roses,Chloe,F,4,Cuevas,459.20608,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,816,Sympathy For The Devil,200,1542820000000.0,49
Junior Kelly,Kate,F,1,Harrell,262.26892999999995,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,817,Jah Jah Live On,200,1542820000000.0,97
Kings Of Leon,Chloe,F,5,Cuevas,201.79546000000002,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,816,Revelry,200,1542820000000.0,49
Eric Johnson,Kate,F,2,Harrell,183.37913999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,817,S.R.V.,200,1542820000000.0,97
The Pretend It's December Choir,Chloe,F,6,Cuevas,265.53424,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,816,It's Christmas So We'll Stop (Choir Version),200,1542820000000.0,49
Harmonia,Kate,F,4,Harrell,655.77751,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,817,Sehr kosmisch,200,1542820000000.0,97
Vampire Weekend,Chloe,F,7,Cuevas,286.17098,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,816,Giving Up The Gun,200,1542820000000.0,49
Great White,Chloe,F,8,Cuevas,357.14567,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,816,House Of Broken Love,200,1542820000000.0,49
Sublime,Kate,F,5,Harrell,172.5122,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,817,Right Back,200,1542820000000.0,97
Andres Calamaro,Kate,F,6,Harrell,276.13995,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,817,Flaca,200,1542820000000.0,97
Avril Lavigne,Chloe,F,9,Cuevas,240.48281,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,816,When You're Gone,200,1542820000000.0,49
Metronomy,Chloe,F,10,Cuevas,315.24526000000003,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,816,Heartbreaker [Discodeine Remix],200,1542820000000.0,49
Andres Calamaro,Kate,F,7,Harrell,278.12526,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,817,El Cantante,200,1542820000000.0,97
